State,District,Year,Crime_Type,Crime_Count
KERALA,TRIVANDRUM COMMR.,2010,RAPE,27
KERALA,TRIVANDRUM RURAL,2010,RAPE,68
KERALA,WAYANADU,2010,RAPE,30
KERALA,TOTAL,2010,RAPE,634
MADHYA PRADESH,ALIRAJPUR,2010,RAPE,27
MADHYA PRADESH,ANUPPUR,2010,RAPE,35
MADHYA PRADESH,ASHOK NAGAR,2010,RAPE,45
MADHYA PRADESH,BALAGHAT,2010,RAPE,52
MADHYA PRADESH,BARWANI,2010,RAPE,32
MADHYA PRADESH,BETUL,2010,RAPE,144
MADHYA PRADESH,BHIND,2010,RAPE,30
MADHYA PRADESH,BHOPAL,2010,RAPE,106
MADHYA PRADESH,BHOPAL RLY.,2010,RAPE,2
MADHYA PRADESH,BURHANPUR,2010,RAPE,22
MADHYA PRADESH,CHHATARPUR,2010,RAPE,55
MADHYA PRADESH,CHHINDWARA,2010,RAPE,102
MADHYA PRADESH,DAMOH,2010,RAPE,41
MADHYA PRADESH,DATIYA,2010,RAPE,27
MADHYA PRADESH,DEWAS,2010,RAPE,89
MADHYA PRADESH,DHAR,2010,RAPE,89
MADHYA PRADESH,DINDORI,2010,RAPE,31
MADHYA PRADESH,GUNA,2010,RAPE,56
MADHYA PRADESH,GWALIOR,2010,RAPE,71
MADHYA PRADESH,HARDA,2010,RAPE,40
MADHYA PRADESH,HOSHANGABAD,2010,RAPE,73
MADHYA PRADESH,INDORE,2010,RAPE,104
MADHYA PRADESH,JABALPUR,2010,RAPE,130
MADHYA PRADESH,JABALPUR RLY.,2010,RAPE,5
MADHYA PRADESH,JHABUA,2010,RAPE,35
MADHYA PRADESH,KATNI,2010,RAPE,69
MADHYA PRADESH,KHANDWA,2010,RAPE,46
MADHYA PRADESH,KHARGON,2010,RAPE,71
MADHYA PRADESH,MANDLA,2010,RAPE,56
MADHYA PRADESH,MANDSAUR,2010,RAPE,58
MADHYA PRADESH,MORENA,2010,RAPE,40
MADHYA PRADESH,NARSINGHPUR,2010,RAPE,65
MADHYA PRADESH,NEEMUCH,2010,RAPE,12
MADHYA PRADESH,PANNA,2010,RAPE,47
MADHYA PRADESH,RAISEN,2010,RAPE,86
MADHYA PRADESH,RAJGARH,2010,RAPE,73
MADHYA PRADESH,RATLAM,2010,RAPE,88
MADHYA PRADESH,REWA,2010,RAPE,81
MADHYA PRADESH,SAGAR,2010,RAPE,120
MADHYA PRADESH,SATNA,2010,RAPE,89
MADHYA PRADESH,SEONI,2010,RAPE,71
MADHYA PRADESH,SHAHDOL,2010,RAPE,61
MADHYA PRADESH,SHAJAPUR,2010,RAPE,56
MADHYA PRADESH,SHEOPUR,2010,RAPE,11
MADHYA PRADESH,SHIVPURI,2010,RAPE,73
MADHYA PRADESH,SIDHI,2010,RAPE,44
MADHYA PRADESH,SIHORE,2010,RAPE,70
MADHYA PRADESH,SINGRAULI,2010,RAPE,46
MADHYA PRADESH,TIKAMGARH,2010,RAPE,78
MADHYA PRADESH,UJJAIN,2010,RAPE,77
MADHYA PRADESH,UMARIYA,2010,RAPE,23
MADHYA PRADESH,VIDISHA,2010,RAPE,81
MADHYA PRADESH,TOTAL,2010,RAPE,3135
MAHARASHTRA,AHMEDNAGAR,2010,RAPE,57
MAHARASHTRA,AKOLA,2010,RAPE,25
MAHARASHTRA,AMRAVATI COMMR.,2010,RAPE,20
MAHARASHTRA,AMRAVATI RURAL,2010,RAPE,40
MAHARASHTRA,AURANGABAD COMMR.,2010,RAPE,23
MAHARASHTRA,AURANGABAD RURAL,2010,RAPE,16
MAHARASHTRA,BEED,2010,RAPE,28
MAHARASHTRA,BHANDARA,2010,RAPE,24
MAHARASHTRA,BULDHANA,2010,RAPE,29
MAHARASHTRA,CHANDRAPUR,2010,RAPE,43
MAHARASHTRA,DHULE,2010,RAPE,18
MAHARASHTRA,GADCHIROLI,2010,RAPE,16
MAHARASHTRA,GONDIA,2010,RAPE,28
MAHARASHTRA,HINGOLI,2010,RAPE,14
MAHARASHTRA,JALGAON,2010,RAPE,49
MAHARASHTRA,JALNA,2010,RAPE,11
MAHARASHTRA,KOLHAPUR,2010,RAPE,27
MAHARASHTRA,LATUR,2010,RAPE,28
MAHARASHTRA,MUMBAI COMMR.,2010,RAPE,194
MAHARASHTRA,MUMBAI RLY.,2010,RAPE,2
MAHARASHTRA,NAGPUR COMMR.,2010,RAPE,58
MAHARASHTRA,NAGPUR RLY.,2010,RAPE,1
MAHARASHTRA,NAGPUR RURAL,2010,RAPE,39
MAHARASHTRA,NANDED,2010,RAPE,36
MAHARASHTRA,NANDURBAR,2010,RAPE,20
MAHARASHTRA,NASIK COMMR.,2010,RAPE,30
MAHARASHTRA,NASIK RURAL,2010,RAPE,53
MAHARASHTRA,NAVI MUMBAI,2010,RAPE,27
MAHARASHTRA,OSMANABAD,2010,RAPE,28
MAHARASHTRA,PARBHANI,2010,RAPE,20
MAHARASHTRA,PUNE COMMR.,2010,RAPE,91
MAHARASHTRA,PUNE RURAL,2010,RAPE,72
MAHARASHTRA,RAIGAD,2010,RAPE,15
MAHARASHTRA,RATNAGIRI,2010,RAPE,28
MAHARASHTRA,SANGLI,2010,RAPE,49
MAHARASHTRA,SATARA,2010,RAPE,27
MAHARASHTRA,SINDHUDURG,2010,RAPE,9
MAHARASHTRA,SOLAPUR COMMR.,2010,RAPE,12
MAHARASHTRA,SOLAPUR RURAL,2010,RAPE,63
MAHARASHTRA,THANE COMMR.,2010,RAPE,93
MAHARASHTRA,THANE RURAL,2010,RAPE,47
MAHARASHTRA,WARDHA,2010,RAPE,44
MAHARASHTRA,WASHIM,2010,RAPE,12
MAHARASHTRA,YAVATMAL,2010,RAPE,33
MAHARASHTRA,TOTAL,2010,RAPE,1599
MANIPUR,BISHNUPUR,2010,RAPE,6
MANIPUR,CHURACHANDPUR,2010,RAPE,1
MANIPUR,IMPHAL EAST,2010,RAPE,6
MANIPUR,IMPHAL WEST,2010,RAPE,10
MANIPUR,SENAPATI,2010,RAPE,1
MANIPUR,THOUBAL,2010,RAPE,9
MANIPUR,UKHRUL,2010,RAPE,1
MANIPUR,TOTAL,2010,RAPE,34
MEGHALAYA,GARO HILLS EAST,2010,RAPE,5
MEGHALAYA,GARO HILLS SOUTH,2010,RAPE,4
MEGHALAYA,GARO HILLS WEST,2010,RAPE,15
MEGHALAYA,JAINTIA HILLS,2010,RAPE,33
MEGHALAYA,KHASI HILLS EAST,2010,RAPE,41
MEGHALAYA,KHASI HILLS WEST,2010,RAPE,28
MEGHALAYA,RI-BHOI,2010,RAPE,23
MEGHALAYA,TOTAL,2010,RAPE,149
MIZORAM,AIZAWL,2010,RAPE,34
MIZORAM,CHAMPHAI,2010,RAPE,20
MIZORAM,KOLASIB,2010,RAPE,8
MIZORAM,LAWNGTLAI,2010,RAPE,6
MIZORAM,LUNGLEI,2010,RAPE,9
MIZORAM,MAMIT,2010,RAPE,6
MIZORAM,SAIHA,2010,RAPE,3
MIZORAM,SERCHHIP,2010,RAPE,6
MIZORAM,TOTAL,2010,RAPE,92
NAGALAND,DIMAPUR,2010,RAPE,4
NAGALAND,KOHIMA,2010,RAPE,3
NAGALAND,MOKOKCHUNG,2010,RAPE,2
NAGALAND,PHEK,2010,RAPE,1
NAGALAND,TUENSANG,2010,RAPE,1
NAGALAND,WOKHA,2010,RAPE,2
NAGALAND,ZUNHEBOTO,2010,RAPE,3
NAGALAND,TOTAL,2010,RAPE,16
ODISHA,ANGUL,2010,RAPE,39
ODISHA,BALASORE,2010,RAPE,48
ODISHA,BARAGARH,2010,RAPE,36
ODISHA,BERHAMPUR,2010,RAPE,11
ODISHA,BHADRAK,2010,RAPE,33
ODISHA,BOLANGIR,2010,RAPE,48
ODISHA,BOUDH,2010,RAPE,7
ODISHA,CUTTACK,2010,RAPE,26
ODISHA,DCP BBSR,2010,RAPE,43
ODISHA,DCP CTC,2010,RAPE,17
ODISHA,DEOGARH,2010,RAPE,11
ODISHA,DHENKANAL,2010,RAPE,19
ODISHA,GAJAPATI,2010,RAPE,6
ODISHA,GANJAM,2010,RAPE,48
ODISHA,JAGATSINGHPUR,2010,RAPE,24
ODISHA,JAJPUR,2010,RAPE,30
ODISHA,JHARSUGUDA,2010,RAPE,10
ODISHA,KALAHANDI,2010,RAPE,60
ODISHA,KANDHAMAL,2010,RAPE,27
ODISHA,KENDRAPARA,2010,RAPE,38
ODISHA,KEONJHAR,2010,RAPE,45
ODISHA,KHURDA,2010,RAPE,41
ODISHA,KORAPUT,2010,RAPE,41
ODISHA,MALKANGIR,2010,RAPE,14
ODISHA,MAYURBHANJ,2010,RAPE,76
ODISHA,NAYAGARH,2010,RAPE,20
ODISHA,NOWRANGPUR,2010,RAPE,48
ODISHA,NUAPADA,2010,RAPE,13
ODISHA,PURI,2010,RAPE,22
ODISHA,RAYAGADA,2010,RAPE,28
ODISHA,ROURKELA,2010,RAPE,26
ODISHA,SAMBALPUR,2010,RAPE,27
ODISHA,SONEPUR,2010,RAPE,17
ODISHA,SRP(ROURKELA),2010,RAPE,2
ODISHA,SUNDARGARH,2010,RAPE,24
ODISHA,TOTAL,2010,RAPE,1025
PUNJAB,AMRITSAR RURAL,2010,RAPE,16
PUNJAB,BARNALA,2010,RAPE,12
PUNJAB,BATALA,2010,RAPE,26
PUNJAB,BHATINDA,2010,RAPE,29
PUNJAB,CP AMRITSAR,2010,RAPE,24
PUNJAB,CP JALANDHAR,2010,RAPE,22
PUNJAB,CP LUDHIANA,2010,RAPE,55
PUNJAB,FARIDKOT,2010,RAPE,10
PUNJAB,FATEHGARH SAHIB,2010,RAPE,11
PUNJAB,FEROZPUR,2010,RAPE,39
PUNJAB,GURDASPUR,2010,RAPE,30
PUNJAB,HOSHIARPUR,2010,RAPE,26
PUNJAB,JALANDHAR RURAL,2010,RAPE,39
PUNJAB,KAPURTHALA,2010,RAPE,12
PUNJAB,KHANNA,2010,RAPE,7
PUNJAB,LUDHIANA RURAL,2010,RAPE,11
PUNJAB,MANSA,2010,RAPE,22
PUNJAB,MOGA,2010,RAPE,18
PUNJAB,MUKTSAR,2010,RAPE,12
PUNJAB,PATIALA,2010,RAPE,26
PUNJAB,ROPAR,2010,RAPE,14
PUNJAB,SANGRUR,2010,RAPE,31
PUNJAB,SAS NGR,2010,RAPE,17
PUNJAB,SBS NAGAR,2010,RAPE,17
PUNJAB,TARN TARAN,2010,RAPE,20
PUNJAB,TOTAL,2010,RAPE,546
RAJASTHAN,AJMER,2010,RAPE,47
RAJASTHAN,ALWAR,2010,RAPE,105
RAJASTHAN,BANSWARA,2010,RAPE,61
RAJASTHAN,BARAN,2010,RAPE,48
RAJASTHAN,BARMER,2010,RAPE,34
RAJASTHAN,BHARATPUR,2010,RAPE,83
RAJASTHAN,BHILWARA,2010,RAPE,48
RAJASTHAN,BIKANER,2010,RAPE,41
RAJASTHAN,BUNDI,2010,RAPE,31
RAJASTHAN,CHITTORGARH,2010,RAPE,42
RAJASTHAN,CHURU,2010,RAPE,49
RAJASTHAN,DAUSA,2010,RAPE,24
RAJASTHAN,DHOLPUR,2010,RAPE,22
RAJASTHAN,DUNGARPUR,2010,RAPE,26
RAJASTHAN,G.R.P. JODHPUR,2010,RAPE,2
RAJASTHAN,GANGANAGAR,2010,RAPE,72
RAJASTHAN,HANUMANGARH,2010,RAPE,56
RAJASTHAN,JAIPUR EAST,2010,RAPE,28
RAJASTHAN,JAIPUR NORTH,2010,RAPE,25
RAJASTHAN,JAIPUR RURAL,2010,RAPE,27
RAJASTHAN,JAIPUR SOUTH,2010,RAPE,18
RAJASTHAN,JAISALMER,2010,RAPE,3
RAJASTHAN,JALORE,2010,RAPE,13
RAJASTHAN,JHALAWAR,2010,RAPE,62
RAJASTHAN,JHUNJHUNU,2010,RAPE,49
RAJASTHAN,JODHPUR CITY,2010,RAPE,27
RAJASTHAN,JODHPUR RURAL,2010,RAPE,17
RAJASTHAN,KARAULI,2010,RAPE,42
RAJASTHAN,KOTA CITY,2010,RAPE,33
RAJASTHAN,KOTA RURAL,2010,RAPE,36
RAJASTHAN,NAGAUR,2010,RAPE,60
RAJASTHAN,PALI,2010,RAPE,53
RAJASTHAN,PRATAPGARH,2010,RAPE,56
RAJASTHAN,RAJSAMAND,2010,RAPE,14
RAJASTHAN,SAWAI MADHOPUR,2010,RAPE,16
RAJASTHAN,SIKAR,2010,RAPE,52
RAJASTHAN,SIROHI,2010,RAPE,20
RAJASTHAN,TONK,2010,RAPE,18
RAJASTHAN,UDAIPUR,2010,RAPE,111
RAJASTHAN,TOTAL,2010,RAPE,1571
SIKKIM,EAST,2010,RAPE,5
SIKKIM,SOUTH,2010,RAPE,9
SIKKIM,WEST,2010,RAPE,4
SIKKIM,TOTAL,2010,RAPE,18
TAMIL NADU,ARIYALUR,2010,RAPE,20
TAMIL NADU,CHENNAI,2010,RAPE,47
TAMIL NADU,CHENNAISUBURBAN,2010,RAPE,29
TAMIL NADU,COIMBATORE RURAL,2010,RAPE,13
TAMIL NADU,COIMBATORE URBAN,2010,RAPE,15
TAMIL NADU,CUDDALORE,2010,RAPE,27
TAMIL NADU,DHARMAPURI,2010,RAPE,15
TAMIL NADU,DINDIGUL,2010,RAPE,9
TAMIL NADU,ERODE,2010,RAPE,15
TAMIL NADU,KANCHIPURAM,2010,RAPE,17
TAMIL NADU,KANYAKUMARI,2010,RAPE,12
TAMIL NADU,KARUR,2010,RAPE,10
TAMIL NADU,KRISHNAGIRI,2010,RAPE,20
TAMIL NADU,MADURAI RURAL,2010,RAPE,17
TAMIL NADU,MADURAI URBAN,2010,RAPE,3
TAMIL NADU,NAGAPATTINAM,2010,RAPE,9
TAMIL NADU,NAMAKKAL,2010,RAPE,10
TAMIL NADU,NILGIRIS,2010,RAPE,7
TAMIL NADU,PERAMBALUR,2010,RAPE,5
TAMIL NADU,PUDUKOTTAI,2010,RAPE,7
TAMIL NADU,RAMNATHAPURAM,2010,RAPE,16
TAMIL NADU,SALEM RURAL,2010,RAPE,53
TAMIL NADU,SALEM URBAN,2010,RAPE,21
TAMIL NADU,SIVAGANGAI,2010,RAPE,1
TAMIL NADU,THANJAVUR,2010,RAPE,7
TAMIL NADU,THENI,2010,RAPE,18
TAMIL NADU,THIRUNELVELI RURAL,2010,RAPE,48
TAMIL NADU,THIRUNELVELI URBAN,2010,RAPE,16
TAMIL NADU,THIRUVALLUR,2010,RAPE,18
TAMIL NADU,THIRUVANNAMALAI,2010,RAPE,15
TAMIL NADU,THIRUVARUR,2010,RAPE,12
TAMIL NADU,THOOTHUGUDI,2010,RAPE,32
TAMIL NADU,TIRUPPUR,2010,RAPE,10
TAMIL NADU,TRICHY RURAL,2010,RAPE,8
TAMIL NADU,TRICHY URBAN,2010,RAPE,4
TAMIL NADU,VELLORE,2010,RAPE,30
TAMIL NADU,VILLUPURAM,2010,RAPE,50
TAMIL NADU,VIRUDHUNAGAR,2010,RAPE,20
TAMIL NADU,TOTAL,2010,RAPE,686
TRIPURA,DHALAI,2010,RAPE,33
TRIPURA,NORTH,2010,RAPE,51
TRIPURA,SOUTH,2010,RAPE,36
TRIPURA,WEST,2010,RAPE,118
TRIPURA,TOTAL,2010,RAPE,238
UTTAR PRADESH,AGRA,2010,RAPE,26
UTTAR PRADESH,ALIGARH,2010,RAPE,63
UTTAR PRADESH,ALLAHABAD,2010,RAPE,33
UTTAR PRADESH,AMBEDKAR NAGAR,2010,RAPE,20
UTTAR PRADESH,AURAIYA,2010,RAPE,11
UTTAR PRADESH,AZAMGARH,2010,RAPE,23
UTTAR PRADESH,BADAUN,2010,RAPE,22
UTTAR PRADESH,BAGHPAT,2010,RAPE,14
UTTAR PRADESH,BAHRAICH,2010,RAPE,25
UTTAR PRADESH,BALLIA,2010,RAPE,4
UTTAR PRADESH,BALRAMPUR,2010,RAPE,11
UTTAR PRADESH,BANDA,2010,RAPE,22
UTTAR PRADESH,BARABANKI,2010,RAPE,22
UTTAR PRADESH,BAREILLY,2010,RAPE,44
UTTAR PRADESH,BASTI,2010,RAPE,8
UTTAR PRADESH,BIJNOR,2010,RAPE,40
UTTAR PRADESH,BULANDSHAHAR,2010,RAPE,24
UTTAR PRADESH,CHANDOLI,2010,RAPE,3
UTTAR PRADESH,CHITRAKOOT DHAM,2010,RAPE,15
UTTAR PRADESH,CSM NAGAR,2010,RAPE,30
UTTAR PRADESH,DEORIA,2010,RAPE,4
UTTAR PRADESH,ETAH,2010,RAPE,11
UTTAR PRADESH,ETAWAH,2010,RAPE,4
UTTAR PRADESH,FAIZABAD,2010,RAPE,16
UTTAR PRADESH,FATEHGARH,2010,RAPE,11
UTTAR PRADESH,FATEHPUR,2010,RAPE,33
UTTAR PRADESH,FIROZABAD,2010,RAPE,18
UTTAR PRADESH,G.R.P.,2010,RAPE,1
UTTAR PRADESH,GAUTAMBUDH NAGAR,2010,RAPE,39
UTTAR PRADESH,GHAZIABAD,2010,RAPE,44
UTTAR PRADESH,GHAZIPUR,2010,RAPE,5
UTTAR PRADESH,GONDA,2010,RAPE,9
UTTAR PRADESH,GORAKHPUR,2010,RAPE,45
UTTAR PRADESH,HAMIRPUR,2010,RAPE,6
UTTAR PRADESH,HARDOI,2010,RAPE,20
UTTAR PRADESH,HATHRAS,2010,RAPE,24
UTTAR PRADESH,J.P.NAGAR,2010,RAPE,24
UTTAR PRADESH,JALAUN,2010,RAPE,5
UTTAR PRADESH,JAUNPUR,2010,RAPE,12
UTTAR PRADESH,JHANSI,2010,RAPE,9
UTTAR PRADESH,KANNAUJ,2010,RAPE,7
UTTAR PRADESH,KANPUR NAGAR,2010,RAPE,42
UTTAR PRADESH,KANSHIRAM NAGAR,2010,RAPE,10
UTTAR PRADESH,KAUSHAMBI,2010,RAPE,12
UTTAR PRADESH,KHIRI,2010,RAPE,26
UTTAR PRADESH,KUSHI NAGAR,2010,RAPE,11
UTTAR PRADESH,LALITPUR,2010,RAPE,7
UTTAR PRADESH,LUCKNOW,2010,RAPE,75
UTTAR PRADESH,MAHARAJGANJ,2010,RAPE,16
UTTAR PRADESH,MAHOBA,2010,RAPE,9
UTTAR PRADESH,MAINPURI,2010,RAPE,15
UTTAR PRADESH,MATHURA,2010,RAPE,24
UTTAR PRADESH,MAU,2010,RAPE,10
UTTAR PRADESH,MEERUT,2010,RAPE,64
UTTAR PRADESH,MIRZAPUR,2010,RAPE,2
UTTAR PRADESH,MORADABAD,2010,RAPE,66
UTTAR PRADESH,MUZAFFARNAGAR,2010,RAPE,34
UTTAR PRADESH,PILIBHIT,2010,RAPE,16
UTTAR PRADESH,PRATAPGARH,2010,RAPE,23
UTTAR PRADESH,RAIBAREILLY,2010,RAPE,27
UTTAR PRADESH,RAMABAI NAGAR,2010,RAPE,12
UTTAR PRADESH,RAMPUR,2010,RAPE,65
UTTAR PRADESH,SAHARANPUR,2010,RAPE,11
UTTAR PRADESH,SANT KABIRNAGAR,2010,RAPE,24
UTTAR PRADESH,SHAHJAHANPUR,2010,RAPE,45
UTTAR PRADESH,SHRAWASTI,2010,RAPE,14
UTTAR PRADESH,SIDHARTHNAGAR,2010,RAPE,8
UTTAR PRADESH,SITAPUR,2010,RAPE,11
UTTAR PRADESH,SONBHADRA,2010,RAPE,21
UTTAR PRADESH,ST.RAVIDASNAGAR,2010,RAPE,1
UTTAR PRADESH,SULTANPUR,2010,RAPE,14
UTTAR PRADESH,UNNAO,2010,RAPE,32
UTTAR PRADESH,VARANASI,2010,RAPE,9
UTTAR PRADESH,TOTAL,2010,RAPE,1563
UTTARAKHAND,ALMORA,2010,RAPE,3
UTTARAKHAND,BAGESHWAR,2010,RAPE,2
UTTARAKHAND,CHAMOLI,2010,RAPE,1
UTTARAKHAND,CHAMPAWAT,2010,RAPE,1
UTTARAKHAND,DEHRADUN,2010,RAPE,37
UTTARAKHAND,HARIDWAR,2010,RAPE,28
UTTARAKHAND,NAINITAL,2010,RAPE,13
UTTARAKHAND,PAURI GARHWAL,2010,RAPE,4
UTTARAKHAND,PITHORAGARH,2010,RAPE,3
UTTARAKHAND,RUDRA PRAYAG,2010,RAPE,5
UTTARAKHAND,TEHRI GARHWAL,2010,RAPE,1
UTTARAKHAND,UDHAMSINGH NAGAR,2010,RAPE,22
UTTARAKHAND,UTTARKASHI,2010,RAPE,1
UTTARAKHAND,TOTAL,2010,RAPE,121
WEST BENGAL,24 PARGANAS NORTH,2010,RAPE,173
WEST BENGAL,24 PARGANAS SOUTH,2010,RAPE,258
WEST BENGAL,ASANSOL,2010,RAPE,18
WEST BENGAL,BANKURA,2010,RAPE,36
WEST BENGAL,BIRBHUM,2010,RAPE,44
WEST BENGAL,BURDWAN,2010,RAPE,72
WEST BENGAL,COOCHBEHAR,2010,RAPE,143
WEST BENGAL,DAKSHIN DINAJPUR,2010,RAPE,56
WEST BENGAL,DARJEELING,2010,RAPE,36
WEST BENGAL,HOOGHLY,2010,RAPE,52
WEST BENGAL,HOWRAH,2010,RAPE,59
WEST BENGAL,JALPAIGURI,2010,RAPE,180
WEST BENGAL,KOLKATA,2010,RAPE,32
WEST BENGAL,MALDA,2010,RAPE,167
WEST BENGAL,MURSHIDABAD,2010,RAPE,526
WEST BENGAL,NADIA,2010,RAPE,167
WEST BENGAL,PASCHIM MIDNAPUR,2010,RAPE,67
WEST BENGAL,PURAB MIDNAPUR,2010,RAPE,51
WEST BENGAL,PURULIA,2010,RAPE,42
WEST BENGAL,SEALDAH G.R.P.,2010,RAPE,2
WEST BENGAL,UTTAR DINAJPUR,2010,RAPE,130
WEST BENGAL,TOTAL,2010,RAPE,2311
A & N ISLANDS,ANDAMAN,2010,RAPE,23
A & N ISLANDS,NICOBAR,2010,RAPE,1
A & N ISLANDS,TOTAL,2010,RAPE,24
CHANDIGARH,CHANDIGARH,2010,RAPE,31
CHANDIGARH,TOTAL,2010,RAPE,31
D & N HAVELI,D AND N HAVELI,2010,RAPE,3
D & N HAVELI,TOTAL,2010,RAPE,3
DELHI UT,CENTRAL,2010,RAPE,20
DELHI UT,TOTAL,2010,RAPE,507
DELHI UT,EAST,2010,RAPE,47
DELHI UT,GRP(RLY),2010,RAPE,2
DELHI UT,NEW DELHI,2010,RAPE,16
DELHI UT,NORTH,2010,RAPE,7
DELHI UT,NORTH-EAST,2010,RAPE,51
DELHI UT,NORTH-WEST,2010,RAPE,50
DELHI UT,OUTER,2010,RAPE,49
DELHI UT,SOUTH,2010,RAPE,59
DELHI UT,SOUTH-EAST,2010,RAPE,80
DELHI UT,SOUTH-WEST,2010,RAPE,54
DELHI UT,WEST,2010,RAPE,72
PUDUCHERRY,KARAIKAL,2010,RAPE,1
PUDUCHERRY,PUDUCHERRY,2010,RAPE,2
PUDUCHERRY,TOTAL,2010,RAPE,3
ANDHRA PRADESH,ADILABAD,2011,RAPE,84
ANDHRA PRADESH,ANANTAPUR,2011,RAPE,16
ANDHRA PRADESH,CHITTOOR,2011,RAPE,17
ANDHRA PRADESH,CUDDAPAH,2011,RAPE,41
ANDHRA PRADESH,CYBERABAD,2011,RAPE,89
ANDHRA PRADESH,EAST GODAVARI,2011,RAPE,72
ANDHRA PRADESH,GUNTUR,2011,RAPE,40
ANDHRA PRADESH,GUNTUR URBAN,2011,RAPE,33
ANDHRA PRADESH,HYDERABAD CITY,2011,RAPE,59
ANDHRA PRADESH,KARIMNAGAR,2011,RAPE,58
ANDHRA PRADESH,KHAMMAM,2011,RAPE,84
ANDHRA PRADESH,KRISHNA,2011,RAPE,80
ANDHRA PRADESH,KURNOOL,2011,RAPE,39
ANDHRA PRADESH,MAHABOOBNAGAR,2011,RAPE,88
ANDHRA PRADESH,MEDAK,2011,RAPE,38
ANDHRA PRADESH,NALGONDA,2011,RAPE,48
ANDHRA PRADESH,NELLORE,2011,RAPE,28
ANDHRA PRADESH,NIZAMABAD,2011,RAPE,63
ANDHRA PRADESH,PRAKASHAM,2011,RAPE,24
ANDHRA PRADESH,RAJAHMUNDRY,2011,RAPE,15
ANDHRA PRADESH,RANGA REDDY,2011,RAPE,24
ANDHRA PRADESH,SRIKAKULAM,2011,RAPE,29
ANDHRA PRADESH,TIRUPATHI URBAN,2011,RAPE,10
ANDHRA PRADESH,VIJAYAWADA CITY,2011,RAPE,37
ANDHRA PRADESH,VIJAYAWADA RLY.,2011,RAPE,1
ANDHRA PRADESH,VISAKHA RURAL,2011,RAPE,38
ANDHRA PRADESH,VISAKHAPATNAM,2011,RAPE,57
ANDHRA PRADESH,VIZIANAGARAM,2011,RAPE,50
ANDHRA PRADESH,WARANGAL,2011,RAPE,48
ANDHRA PRADESH,WARANGAL URBAN,2011,RAPE,35
ANDHRA PRADESH,WEST GODAVARI,2011,RAPE,97
ANDHRA PRADESH,TOTAL,2011,RAPE,1442
ARUNACHAL PRADESH,CHANGLANG,2011,RAPE,3
ARUNACHAL PRADESH,DIBANG VALLEY,2011,RAPE,3
ARUNACHAL PRADESH,K/KUMEY,2011,RAPE,4
ARUNACHAL PRADESH,KAMENG EAST,2011,RAPE,3
ARUNACHAL PRADESH,LOHIT,2011,RAPE,5
ARUNACHAL PRADESH,PAPUM PARE,2011,RAPE,4
ARUNACHAL PRADESH,RURAL,2011,RAPE,2
ARUNACHAL PRADESH,SIANG EAST,2011,RAPE,8
ARUNACHAL PRADESH,SIANG UPPER,2011,RAPE,1
ARUNACHAL PRADESH,SIANG WEST,2011,RAPE,2
ARUNACHAL PRADESH,SUBANSIRI LOWER,2011,RAPE,2
ARUNACHAL PRADESH,SUBANSIRI UPPER,2011,RAPE,2
ARUNACHAL PRADESH,TIRAP,2011,RAPE,3
ARUNACHAL PRADESH,TOTAL,2011,RAPE,42
ASSAM,BARPETA,2011,RAPE,92
ASSAM,BASKA,2011,RAPE,29
ASSAM,BONGAIGAON,2011,RAPE,72
ASSAM,CACHAR,2011,RAPE,74
ASSAM,CHIRANG,2011,RAPE,30
ASSAM,DARRANG,2011,RAPE,95
ASSAM,DHEMAJI,2011,RAPE,62
ASSAM,DHUBRI,2011,RAPE,157
ASSAM,DIBRUGARH,2011,RAPE,54
ASSAM,G.R.P.,2011,RAPE,1
ASSAM,GOALPARA,2011,RAPE,99
ASSAM,GOLAGHAT,2011,RAPE,54
ASSAM,GUWAHATI CITY,2011,RAPE,56
ASSAM,HAILAKANDI,2011,RAPE,61
ASSAM,JORHAT,2011,RAPE,49
ASSAM,KAMRUP,2011,RAPE,63
ASSAM,KARBI ANGLONG,2011,RAPE,13
ASSAM,KARIMGANJ,2011,RAPE,46
ASSAM,KOKRAJHAR,2011,RAPE,52
ASSAM,LAKHIMPUR,2011,RAPE,52
ASSAM,MORIGAON,2011,RAPE,54
ASSAM,N.C.HILLS,2011,RAPE,3
ASSAM,NAGAON,2011,RAPE,165
ASSAM,NALBARI,2011,RAPE,28
ASSAM,R.P.O.,2011,RAPE,5
ASSAM,SIBSAGAR,2011,RAPE,49
ASSAM,SONITPUR,2011,RAPE,96
ASSAM,TINSUKIA,2011,RAPE,61
ASSAM,UDALGURI,2011,RAPE,28
ASSAM,TOTAL,2011,RAPE,1700
BIHAR,ARARIA,2011,RAPE,69
BIHAR,ARWAL,2011,RAPE,5
BIHAR,AURANGABAD,2011,RAPE,18
BIHAR,BAGAHA,2011,RAPE,16
BIHAR,BANKA,2011,RAPE,26
BIHAR,BEGUSARAI,2011,RAPE,17
BIHAR,BETTIAH,2011,RAPE,21
BIHAR,BHABHUA,2011,RAPE,9
BIHAR,BHAGALPUR,2011,RAPE,23
BIHAR,BHOJPUR,2011,RAPE,16
BIHAR,BUXAR,2011,RAPE,13
BIHAR,DARBHANGA,2011,RAPE,34
BIHAR,GAYA,2011,RAPE,23
BIHAR,GOPALGANJ,2011,RAPE,17
BIHAR,JAMUI,2011,RAPE,23
BIHAR,JEHANABAD,2011,RAPE,10
